"3";"7";"9113";"Пациенто-день"
"3";"7";"9245";"Запись"
"3";"7";"9246";"Документ"
"3";"7";"9491";"Лист-оттиск"
"3";"7";"9501";"Вагоно (машино)-час"
"3";"7";"9641";"Летный час"
"3";"7";"9803";"Миллиард долларов"
"3";"7";"9805";"Доллар за тонну"
"2";"7";"560";"Минимальная заработная плата"
"3";"5";"2541";"Бит в секунду"
"3";"5";"2543";"Килобит в секунду"
"3";"5";"2545";"Мегабит в секунду"
"3";"5";"2547";"Гигабит в секунду"
"3";"5";"2551";"Байт в секунду"
"3";"5";"2552";"Гигабайт в секунду"
"3";"5";"2561";"Килобайт в секунду"
"3";"5";"2571";"Мегабайт в секунду"
"3";"5";"2581";"Эрланг"
"3";"7";"7923";"Абонент"
"3";"7";"9061";"Миллион гектаров"
"3";"7";"9062";"Миллиард гектаров"
"3";"7";"9557";"Миллион голов"
"3";"7";"9642";"Балл"
"3";"7";"9802";"Миллион долларов"
"3";"7";"6423";"Посевная единица"
"2";"7";"508";"Тысяча метров кубических в час"
"1";"4";"164";"Микрограмм"
"1";"5";"303";"Килобеккерель"
"1";"5";"307";"Мегабеккерель"
"1";"5";"320";"Моль"
"3";"8";" ";"Дозировка лекарственных препаратов"
"3";"8";"9910";"Международная единица биологической активности"
"3";"8";"9911";"Тысяча международных единиц биологической активности"
"3";"8";"9912";"Миллион международных единиц биологической активности"
"3";"8";"9913";"Международная единица биологической активности на грамм"
"3";"8";"9914";"Тысяча международных единиц биологической активности на грамм"
"3";"8";"9915";"Миллион международных единиц биологической активности на грамм"
"3";"8";"9916";"Международная единица биологической активности на миллилитр"
"3";"8";"9917";"Тысяча международных единиц биологической активности на миллилитр"
"3";"8";"9918";"Миллион международных единиц биологической активности на миллилитр"
"3";"8";"9920";"Единица действия биологической активности"
"3";"8";"9921";"Единица действия биологической активности на грамм"
"3";"8";"9922";"Тысяча единиц действия биологической активности на грамм"
"3";"8";"9923";"Единица действия биологической активности на микролитр"
"3";"8";"9924";"Единица действия биологической активности на миллилитр"
"3";"8";"9925";"Тысяча единиц действия биологической активности на миллилитр"
"3";"8";"9926";"Миллион единиц действия биологической активности на миллилитр"
"3";"8";"9927";"Единица действия биологической активности в сутки"
"3";"8";"9930";"Антитоксическая единица"
"3";"8";"9931";"Тысяча антитоксических единиц"
"3";"8";"9940";"Антитрипсиновая единица"
"3";"8";"9941";"Тысяча антитрипсиновых единиц"
"3";"8";"9950";"Индекс Реактивности"
"3";"8";"9951";"Индекс Реактивности на миллилитр"
"3";"8";"9960";"Килобеккерель на миллилитр"
"3";"8";"9961";"Мегабеккерель на миллилитр"
"3";"8";"9962";"Мегабеккерель на метр квадратный"
"3";"8";"9970";"Калликреиновая ингибирующая единица на миллилитр"
"3";"8";"9971";"Тысяча калликреиновых ингибирующих единиц на миллилитр"
"3";"8";"9980";"Миллион колониеобразующих единиц"
"3";"8";"9981";"Миллион колониеобразующих единиц на пакет"
"3";"8";"9982";"Миллиард колониеобразующих единиц"
"3";"8";"9983";"Протеолитическая единица"
"3";"8";"9985";"Микрограмм на миллилитр"
"3";"8";"9986";"Микрограмм в сутки"
"3";"8";"9987";"Микрограмм в час"
"3";"8";"9988";"Микрограмм на дозу"
"3";"8";"9990";"Миллимоль на миллилитр"
"3";"8";"9991";"Миллимоль на литр"
"2";"7";"728";"Пачка"
"1";"5";"318";"Зиверт"
"1";"5";"319";"Микрозиверт"
"1";"5";"321";"Миллизиверт"
"2";"5";"348";"Фемтосекунда"
"2";"6";"350";"Пикосекунда"
"2";"6";"351";"Наносекунда"
"2";"7";"509";"Километр в сутки"
"3";"5";"2311";"Грей в секунду"
"3";"5";"2312";"Грей в минуту"
"3";"5";"2313";"Грей в час"
"3";"5";"2314";"Микрогрей в секунду"
"3";"5";"2315";"Микрогрей в час"
"3";"5";"2316";"Миллигрей в час"
"3";"5";"2351";"Зиверт в час"
"3";"5";"2352";"Микрозиверт в секунду"
"3";"5";"2353";"Микрозиверт в час"
"3";"5";"2354";"Миллизиверт в час"
"3";"5";"2355";"Градус (плоского угла)"
"3";"5";"2356";"Минута (плоского угла)"
"3";"5";"2357";"Секунда (плоского угла)"
"3";"5";"2931";"Гигагерц"
"3";"5";"3135";"Децибел"
"1";"5";"276";"Грей"
"1";"5";"277";"Микрогрей"
"1";"5";"278";"Миллигрей"
"1";"5";"279";"Килогрей"
"1";"5";"293";"Гигагерц"
"1";"5";"295";"Терагерц"
"2";"7";"426";"Пар грузовых поездов в сутки"
"2";"7";"747";"Базисный пункт"
"2";"5";"340";"Грамм условного топлива на 1 киловатт-час"
"2";"5";"341";"Килограмм условного топлива на одну гигакалорию"
"3";"7";"9823";"Миллиард евро"
"3";"7";"9822";"Миллион евро"
"3";"5";"3181";"Человеко-зиверт"
"3";"5";"3231";"Беккерель на метр кубический"
"2";"1";"015";"Нанометр"
"3";"7";"3841";"Тысяча рублей на человека"
